adshex,flight_id,latitude,longitude,altitude,speed,track,squawk,type,timestamp,name,other_names1,other_names2,n_number,serial_number,mfr_mdl_code,mfr,model,year_mfr,type_aircraft,agency
AD4B3C,7265f06,33.7741,-118.10499,7600,80,314,4415,,2015-08-17T22:10:38Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.7712,-118.101,7599,80,326,4415,,2015-08-17T22:10:28Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.7662,-77.28629,8350,88,127,4414,,2015-08-17T22:10:23Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7655,-118.097,7600,80,342,4415,,2015-08-17T22:10:18Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.7412,-118.1,7600,90,32,4415,,2015-08-17T22:09:33Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.7879,-77.30099,8375,99,212,4414,,2015-08-17T22:09:23Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.7974,-77.29959,8375,101,223,4414,,2015-08-17T22:09:12Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7272,-118.113,7599,90,47,4415,,2015-08-17T22:09:04Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.8073,-77.29549,8275,107,247,4414,,2015-08-17T22:08:54Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.8098,-77.2909,8275,101,250,4414,,2015-08-17T22:08:48Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.71741,-118.128,7599,93,68,4415,,2015-08-17T22:08:43Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.8153,-77.2861,8325,104,269,4414,,2015-08-17T22:08:33Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.8198,-77.27,8275,104,294,4414,,2015-08-17T22:08:12Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.71641,-118.157,7600,90,112,4415,,2015-08-17T22:08:03Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.8182,-77.251,8325,116,330,4414,,2015-08-17T22:07:42Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.8026,-77.23209,8375,98,8,4414,,2015-08-17T22:07:13Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A68960,726ba1e,40.3839,-74.8529,2234,79,147,1200,C182,2015-08-17T22:06:18Z,PXW SERVICES,,,520EP,18282274,2072703,CESSNA,182T,2010,4,fbi
A68960,726ba1e,40.38801,-74.85659,2300,85,153,1200,C182,2015-08-17T22:06:08Z,PXW SERVICES,,,520EP,18282274,2072703,CESSNA,182T,2010,4,fbi
AD4B3C,7265f06,33.7615,-118.14,7599,81,246,4415,,2015-08-17T22:05:53Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.7627,-77.2576,8350,108,116,4414,,2015-08-17T22:05:52Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.767,-118.11499,7600,80,281,4415,,2015-08-17T22:05:18Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.766,-118.11,7600,80,293,4415,,2015-08-17T22:05:09Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.7717,-77.28729,8300,115,165,4414,,2015-08-17T22:05:09Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7611,-118.1,7600,83,320,4415,,2015-08-17T22:04:52Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.79401,-77.3016,8350,88,192,4414,,2015-08-17T22:04:44Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7402,-118.09199,7600,90,9,4415,,2015-08-17T22:04:18Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.735,-118.09299,7600,90,18,4415,,2015-08-17T22:04:08Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.8213,-77.2689,8350,74,270,4414,,2015-08-17T22:03:37Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.71721,-118.121,7600,93,98,4415,,2015-08-17T22:03:22Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.7182,-118.12699,7600,92,112,4415,,2015-08-17T22:03:14Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.8203,-77.2648,8325,84,318,4414,,2015-08-17T22:03:14Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7257,-118.14199,7600,98,136,4415,,2015-08-17T22:02:53Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.8169,-77.25449,8350,102,345,4414,,2015-08-17T22:02:53Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.73221,-118.148,7600,97,149,4415,,2015-08-17T22:02:44Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.75021,-118.15399,7599,88,195,4415,,2015-08-17T22:02:13Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.7853,-77.23939,8350,73,18,4414,,2015-08-17T22:02:13Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7594,-118.14899,7599,87,224,4415,,2015-08-17T22:01:57Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.76311,-118.145,7600,84,235,4415,,2015-08-17T22:01:48Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.7701,-77.2555,8349,80,46,4414,,2015-08-17T22:01:37Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.7649,-77.26269,8350,66,52,4414,,2015-08-17T22:01:27Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.76591,-118.119,7600,87,298,4415,,2015-08-17T22:01:13Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.7617,-118.11199,7600,90,318,4415,,2015-08-17T22:01:03Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.76151,-77.2756,8349,69,123,4414,,2015-08-17T22:01:03Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7556,-118.106,7600,90,334,4415,,2015-08-17T22:00:47Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.7789,-77.2802,8350,93,202,4414,,2015-08-17T22:00:32Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.7843,-77.27739,8350,85,209,4414,,2015-08-17T22:00:23Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.7905,-77.27229,8350,78,229,4414,,2015-08-17T22:00:13Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.72971,-118.10799,7599,98,37,4415,,2015-08-17T22:00:09Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.7218,-118.11699,7600,95,62,4415,,2015-08-17T21:59:52Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.7955,-77.26429,8375,72,303,4414,,2015-08-17T21:59:48Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.7991,-77.2548,8375,105,336,4414,,2015-08-17T21:59:28Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.721,-118.14599,7600,94,128,4415,,2015-08-17T21:59:17Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.7629,-77.24959,8350,74,46,4414,,2015-08-17T21:58:44Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7555,-118.156,7600,88,218,4415,,2015-08-17T21:58:23Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.7593,-118.15199,7600,86,234,4415,,2015-08-17T21:58:13Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.7637,-118.133,7600,80,293,4415,,2015-08-17T21:57:48Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.77171,-77.2821,8369,92,153,4414,,2015-08-17T21:57:48Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.7838,-77.28839,8350,80,172,4414,,2015-08-17T21:57:28Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7524,-118.11899,7599,90,329,4415,,2015-08-17T21:57:18Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.7499,-118.11799,7600,91,270,4415,,2015-08-17T21:57:12Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.7921,-77.28809,8350,100,234,4414,,2015-08-17T21:56:58Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.73931,-118.12,7599,96,24,4415,,2015-08-17T21:56:57Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.79641,-77.2853,8250,109,251,4414,,2015-08-17T21:56:42Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.8064,-77.23669,8349,80,308,4414,,2015-08-17T21:55:57Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.80321,-77.23209,8350,81,329,4414,,2015-08-17T21:55:47Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7305,-118.16799,7600,94,161,4415,,2015-08-17T21:55:42Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.76511,-118.16,7599,88,230,4415,,2015-08-17T21:54:46Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.76831,-77.2397,8350,88,52,4414,,2015-08-17T21:54:46Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7696,-118.15199,7600,88,247,4415,,2015-08-17T21:54:32Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.7727,-118.13799,7599,90,276,4415,,2015-08-17T21:54:12Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.761,-77.26769,8350,88,100,4414,,2015-08-17T21:54:12Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7697,-118.123,7600,90,302,4415,,2015-08-17T21:53:52Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.76521,-118.11499,7599,90,319,4415,,2015-08-17T21:53:44Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.7613,-118.11099,7600,90,327,4415,,2015-08-17T21:53:32Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.7776,-77.2989,8325,112,192,4414,,2015-08-17T21:53:03Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7419,-118.105,7599,91,14,4415,,2015-08-17T21:53:01Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.8086,-77.29659,8300,110,247,4414,,2015-08-17T21:52:12Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.72931,-118.16299,7600,91,147,4415,,2015-08-17T21:51:32Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.81781,-77.2509,8350,82,302,4414,,2015-08-17T21:51:21Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.8063,-77.2345,8350,81,318,4414,,2015-08-17T21:50:57Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.76071,-118.16399,7599,84,217,4415,,2015-08-17T21:50:41Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.7708,-118.15099,7600,83,240,4415,,2015-08-17T21:50:17Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.78391,-77.2264,8350,84,17,4414,,2015-08-17T21:50:16Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.7789,-77.22869,8350,88,26,4414,,2015-08-17T21:50:07Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.77491,-118.141,7600,88,254,4415,,2015-08-17T21:50:02Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.7718,-77.23389,8350,84,41,4414,,2015-08-17T21:49:57Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.7628,-77.24979,8349,88,68,4414,,2015-08-17T21:49:31Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.77561,-118.11499,7599,90,288,4415,,2015-08-17T21:49:26Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.774,-118.10899,7600,90,296,4415,,2015-08-17T21:49:17Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.7704,-118.101,7600,90,312,4415,,2015-08-17T21:49:06Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.767,-118.097,7600,90,324,4415,,2015-08-17T21:48:57Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.763,-118.09299,7599,90,332,4415,,2015-08-17T21:48:51Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.7635,-77.28249,8350,89,121,4414,,2015-08-17T21:48:51Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.7717,-77.29529,8350,82,144,4414,,2015-08-17T21:48:33Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.77831,-77.3004,8350,88,157,4414,,2015-08-17T21:48:21Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7254,-118.098,7600,98,42,4415,,2015-08-17T21:47:52Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.7955,-77.30379,8350,80,192,4414,,2015-08-17T21:47:51Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.8206,-77.2569,8350,85,290,4414,,2015-08-17T21:46:31Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.80711,-77.23329,8349,83,325,4414,,2015-08-17T21:45:56Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.7803,-77.22729,8350,83,22,4414,,2015-08-17T21:45:11Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7683,-118.11499,7599,83,275,4415,,2015-08-17T21:45:05Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.77551,-77.23,8350,82,30,4414,,2015-08-17T21:45:05Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7678,-118.10899,7600,82,286,4415,,2015-08-17T21:44:56Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.7625,-118.09599,7600,88,312,4415,,2015-08-17T21:44:37Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.7592,-118.09099,7600,87,322,4415,,2015-08-17T21:44:31Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.76,-77.26059,8350,92,90,4414,,2015-08-17T21:44:20Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.76171,-77.27779,8349,88,113,4414,,2015-08-17T21:44:00Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7349,-118.08299,7600,90,13,4415,,2015-08-17T21:43:50Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.7297,-118.085,7599,91,25,4415,,2015-08-17T21:43:40Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.7224,-118.09,7599,98,42,4415,,2015-08-17T21:43:31Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.7772,-77.3002,8349,88,157,4414,,2015-08-17T21:43:25Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7166,-118.09799,7599,97,55,4415,,2015-08-17T21:43:15Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.78951,-77.30429,8350,88,181,4414,,2015-08-17T21:43:05Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7108,-118.11899,7599,98,94,4415,,2015-08-17T21:42:51Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.7895,-77.30179,8400,120,215,4414,,2015-08-17T21:42:44Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.7922,-77.30149,8350,122,217,4414,,2015-08-17T21:42:38Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7143,-118.136,7600,98,120,4415,,2015-08-17T21:42:32Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.71571,-118.139,7600,98,129,4415,,2015-08-17T21:42:26Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.8064,-77.3011,8375,109,252,4414,,2015-08-17T21:42:23Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.81821,-77.27739,8325,107,282,4414,,2015-08-17T21:41:43Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.8189,-77.26019,8325,112,307,4414,,2015-08-17T21:41:17Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.81821,-77.2507,8325,112,324,4414,,2015-08-17T21:41:07Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A49539,7266765,45.0755,-93.10459,2500,64,312,4401,,2015-08-17T21:41:00Z,US DEPARTMENT OF HOMELAND SECURITY,CUSTOMS AND BORDER PROTECTION,ATTN: FREDERICK LEISLING,3949A,4952,1145004,AMERICAN EUROCOPTER CORP,AS350B3,2010,6,dhs
A9C265,72660d6,38.8156,-77.24729,8300,112,327,4414,,2015-08-17T21:40:58Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.81231,-77.2401,8350,102,348,4414,,2015-08-17T21:40:49Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.77171,-118.118,7600,88,280,4415,,2015-08-17T21:40:26Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.76781,-118.103,7599,88,300,4415,,2015-08-17T21:40:05Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A49539,7266765,45.02941,-93.03459,3100,64,312,4401,,2015-08-17T21:39:31Z,US DEPARTMENT OF HOMELAND SECURITY,CUSTOMS AND BORDER PROTECTION,ATTN: FREDERICK LEISLING,3949A,4952,1145004,AMERICAN EUROCOPTER CORP,AS350B3,2010,6,dhs
AD4B3C,7265f06,33.739,-118.08599,7600,93,36,4415,,2015-08-17T21:39:10Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.7605,-77.267,8349,87,97,4414,,2015-08-17T21:39:10Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.7613,-77.27369,8350,84,107,4414,,2015-08-17T21:39:04Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A49539,7266765,45.0331,-93.04049,3300,68,312,4401,,2015-08-17T21:39:00Z,US DEPARTMENT OF HOMELAND SECURITY,CUSTOMS AND BORDER PROTECTION,ATTN: FREDERICK LEISLING,3949A,4952,1145004,AMERICAN EUROCOPTER CORP,AS350B3,2010,6,dhs
AD4B3C,7265f06,33.7294,-118.10499,7600,98,89,4415,,2015-08-17T21:38:40Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.7769,-77.29899,8349,88,156,4414,,2015-08-17T21:38:24Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
